0,https://www.ptt.cc//bbs/Gossiping/index.html,ptt_Gossiping,ptt_Gossiping,2
1,https://www.ptt.cc//bbs/C_Chat/index.html,ptt_C_Chat,ptt_C_Chat,2
2,https://www.ptt.cc//bbs/Stock/index.html,ptt_Stock,ptt_Stock,2
3,https://www.ptt.cc//bbs/NBA/index.html,ptt_NBA,ptt_NBA,2
4,https://www.ptt.cc//bbs/Lifeismoney/index.html,ptt_Lifeismoney,ptt_Lifeismoney,2
5,https://www.ptt.cc//bbs/HatePolitics/index.html,ptt_HatePolitics,ptt_HatePolitics,2
6,https://www.ptt.cc//bbs/sex/index.html,ptt_sex,ptt_sex,2
7,https://www.ptt.cc//bbs/Baseball/index.html,ptt_Baseball,ptt_Baseball,2
8,https://www.ptt.cc//bbs/LoL/index.html,ptt_LoL,ptt_LoL,2
9,https://www.ptt.cc//bbs/car/index.html,ptt_car,ptt_car,2
10,https://www.ptt.cc//bbs/MobileComm/index.html,ptt_MobileComm,ptt_MobileComm,2
11,https://www.ptt.cc//bbs/PC_Shopping/index.html,ptt_PC_Shopping,ptt_PC_Shopping,2
12,https://www.ptt.cc//bbs/Beauty/index.html,ptt_Beauty,ptt_Beauty,2
13,https://www.ptt.cc//bbs/Boy-Girl/index.html,ptt_Boy-Girl,ptt_Boy-Girl,2
14,https://www.ptt.cc//bbs/movie/index.html,ptt_movie,ptt_movie,2
15,https://www.ptt.cc//bbs/WomenTalk/index.html,ptt_WomenTalk,ptt_WomenTalk,2
16,https://www.ptt.cc//bbs/marvel/index.html,ptt_marvel,ptt_marvel,2
17,https://www.ptt.cc//bbs/Tech_Job/index.html,ptt_Tech_Job,ptt_Tech_Job,2
18,https://www.ptt.cc//bbs/e-shopping/index.html,ptt_e-shopping,ptt_e-shopping,2
19,https://www.ptt.cc//bbs/marriage/index.html,ptt_marriage,ptt_marriage,2
20,https://www.ptt.cc//bbs/BabyMother/index.html,ptt_BabyMother,ptt_BabyMother,2
21,https://www.ptt.cc//bbs/japanavgirls/index.html,ptt_japanavgirls,ptt_japanavgirls,2
22,https://www.ptt.cc//bbs/AllTogether/index.html,ptt_AllTogether,ptt_AllTogether,2
23,https://www.ptt.cc//bbs/basketballTW/index.html,ptt_basketballTW,ptt_basketballTW,2
24,https://www.ptt.cc//bbs/KoreaDrama/index.html,ptt_KoreaDrama,ptt_KoreaDrama,2
25,https://www.ptt.cc//bbs/home-sale/index.html,ptt_home-sale,ptt_home-sale,2
26,https://www.ptt.cc//bbs/creditcard/index.html,ptt_creditcard,ptt_creditcard,2
27,https://www.ptt.cc//bbs/WOW/index.html,ptt_WOW,ptt_WOW,2
28,https://www.ptt.cc//bbs/Kaohsiung/index.html,ptt_Kaohsiung,ptt_Kaohsiung,2
29,https://www.ptt.cc//bbs/joke/index.html,ptt_joke,ptt_joke,2
30,https://www.ptt.cc//bbs/Japandrama/index.html,ptt_Japandrama,ptt_Japandrama,2
31,https://www.ptt.cc//bbs/HardwareSale/index.html,ptt_HardwareSale,ptt_HardwareSale,2
32,https://www.ptt.cc//bbs/KoreaStar/index.html,ptt_KoreaStar,ptt_KoreaStar,2
33,https://www.ptt.cc//bbs/NSwitch/index.html,ptt_NSwitch,ptt_NSwitch,2
34,https://www.ptt.cc//bbs/Steam/index.html,ptt_Steam,ptt_Steam,2
35,https://www.ptt.cc//bbs/Tainan/index.html,ptt_Tainan,ptt_Tainan,2
36,https://www.ptt.cc//bbs/StupidClown/index.html,ptt_StupidClown,ptt_StupidClown,2
37,https://www.ptt.cc//bbs/iOS/index.html,ptt_iOS,ptt_iOS,2
38,https://www.ptt.cc//bbs/PlayStation/index.html,ptt_PlayStation,ptt_PlayStation,2
39,https://www.ptt.cc//bbs/CVS/index.html,ptt_CVS,ptt_CVS,2
40,https://www.ptt.cc//bbs/ToS/index.html,ptt_ToS,ptt_ToS,2
41,https://www.ptt.cc//bbs/China-Drama/index.html,ptt_China-Drama,ptt_China-Drama,2
42,https://www.ptt.cc//bbs/SportLottery/index.html,ptt_SportLottery,ptt_SportLottery,2
43,https://www.ptt.cc//bbs/Hearthstone/index.html,ptt_Hearthstone,ptt_Hearthstone,2
44,https://www.ptt.cc//bbs/KR_Entertain/index.html,ptt_KR_Entertain,ptt_KR_Entertain,2
45,https://www.ptt.cc//bbs/PathofExile/index.html,ptt_PathofExile,ptt_PathofExile,2
46,https://www.ptt.cc//bbs/CFantasy/index.html,ptt_CFantasy,ptt_CFantasy,2
47,https://www.ptt.cc//bbs/MakeUp/index.html,ptt_MakeUp,ptt_MakeUp,2
48,https://www.ptt.cc//bbs/TaichungBun/index.html,ptt_TaichungBun,ptt_TaichungBun,2
49,https://www.ptt.cc//bbs/EAseries/index.html,ptt_EAseries,ptt_EAseries,2
50,https://www.ptt.cc//bbs/AC_In/index.html,ptt_AC_In,ptt_AC_In,2
51,https://www.ptt.cc//bbs/Headphone/index.html,ptt_Headphone,ptt_Headphone,2
52,https://www.ptt.cc//bbs/biker/index.html,ptt_biker,ptt_biker,2
53,https://www.ptt.cc//bbs/mobilesales/index.html,ptt_mobilesales,ptt_mobilesales,2
54,https://www.ptt.cc//bbs/BeautySalon/index.html,ptt_BeautySalon,ptt_BeautySalon,2
55,https://www.ptt.cc//bbs/Gamesale/index.html,ptt_Gamesale,ptt_Gamesale,2
56,https://www.ptt.cc//bbs/Option/index.html,ptt_Option,ptt_Option,2
57,https://www.ptt.cc//bbs/MLB/index.html,ptt_MLB,ptt_MLB,2
58,https://www.ptt.cc//bbs/PokemonGO/index.html,ptt_PokemonGO,ptt_PokemonGO,2
59,https://www.ptt.cc//bbs/ONE_PIECE/index.html,ptt_ONE_PIECE,ptt_ONE_PIECE,2
60,https://www.ptt.cc//bbs/FATE_GO/index.html,ptt_FATE_GO,ptt_FATE_GO,2
61,https://www.ptt.cc//bbs/MacShop/index.html,ptt_MacShop,ptt_MacShop,2
62,https://www.ptt.cc//bbs/Palmar_Drama/index.html,ptt_Palmar_Drama,ptt_Palmar_Drama,2
63,https://www.ptt.cc//bbs/CarShop/index.html,ptt_CarShop,ptt_CarShop,2
64,https://www.ptt.cc//bbs/Salary/index.html,ptt_Salary,ptt_Salary,2
65,https://www.ptt.cc//bbs/NBA_Film/index.html,ptt_NBA_Film,ptt_NBA_Film,2
66,https://www.ptt.cc//bbs/YuanChuang/index.html,ptt_YuanChuang,ptt_YuanChuang,2
67,https://www.ptt.cc//bbs/SET/index.html,ptt_SET,ptt_SET,2
68,https://www.ptt.cc//bbs/Hsinchu/index.html,ptt_Hsinchu,ptt_Hsinchu,2
69,https://www.ptt.cc//bbs/Gov_owned/index.html,ptt_Gov_owned,ptt_Gov_owned,2
70,https://www.ptt.cc//bbs/TW_Entertain/index.html,ptt_TW_Entertain,ptt_TW_Entertain,2
