14510,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048936.A.66B.html,clifflee,2021-01-19 17:44:00,: 不戴 比較多是鬆懈 不是因為抗拒 現在疫情又搞得嚇人,1611048936,不戴比較多是鬆懈不是因為抗拒現在疫情又搞得嚇人,"['不', '戴比', '較多', '是', '鬆懈', '不', '是', '因為', '抗拒', '現在', '疫情', '又', '搞', '得', '嚇人']","['D', 'Nb', 'VH', 'SHI', 'VC', 'D', 'SHI', 'Cbb', 'VC', 'Nd', 'Na', 'D', 'VC', 'DE', 'VH']","['戴比', '較多', '鬆懈', '抗拒', '現在', '疫情', '搞', '嚇人']",[],negative
14511,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048936.A.66B.html,ice0101001,2021-01-19 17:44:00,: 你看中國武漢的破口就是市場啊！,1611048936,你看中國武漢的破口就是市場啊,"['你', '看', '中國', '武漢', '的', '破口', '就是', '市場', '啊']","['Nh', 'VC', 'Nc', 'Nc', 'DE', 'D', 'Cbb', 'Nc', 'T']","['中國', '武漢', '破口', '市場']",[],negative
14512,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048936.A.66B.html,Atkins13,2021-01-19 17:44:00,: 反口罩的在台灣會用鄙視的眼神看你吧,1611048936,反口罩的在台灣會用鄙視的眼神看你吧,"['反', '口罩', '的', '在', '台灣', '會', '用', '鄙視', '的', '眼神', '看', '你', '吧']","['VC', 'Na', 'DE', 'P', 'Nc', 'D', 'P', 'VJ', 'DE', 'Na', 'VC', 'Nh', 'T']","['反', '口罩', '台灣', '鄙視', '眼神']",[],negative
14513,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048936.A.66B.html,clifflee,2021-01-19 17:45:00,: 加上有宣傳規矩限縮  自主戴口罩的頻率都會跟著上來的,1611048936,加上有宣傳規矩限縮自主戴口罩的頻率都會跟著上來的,"['加上', '有', '宣傳', '規矩', '限縮', '自主', '戴', '口罩', '的', '頻率', '都', '會', '跟', '著上', '來', '的']","['Cbb', 'V_2', 'Na', 'Na', 'VH', 'VH', 'VC', 'Na', 'DE', 'Na', 'D', 'D', 'P', 'VC', 'Ng', 'DE']","['宣傳', '規矩', '限縮', '自主', '戴', '口罩', '頻率', '著上']",[],positive
14515,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048936.A.66B.html,elainakuo,2021-01-19 17:46:00,: 反口罩 在台灣會被處理,1611048936,反口罩在台灣會被處理,"['反', '口罩', '在', '台灣', '會', '被', '處理']","['VC', 'Na', 'P', 'Nc', 'D', 'P', 'VC']","['反', '口罩', '台灣', '處理']",[],neutral
14551,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048630.A.B91.html,godispower,2021-01-19 17:32:00,: 記得之前彰化有個王惠美挺普篩，然後還對槓陳時中，這,1611048630,記得之前彰化有個王惠美挺普篩然後還對槓陳時中這,"['記得', '之前', '彰化', '有', '個', '王惠美', '挺', '普', '篩', '然後', '還', '對', '槓陳', '時', '中', '這']","['VK', 'Ng', 'Nc', 'V_2', 'Nf', 'Nb', 'Dfa', 'VH', 'VC', 'D', 'D', 'P', 'VH', 'Ng', 'Ng', 'Nep']","['記得', '之前', '彰化', '王惠美', '挺', '普', '篩', '槓陳', '時', '中']",[],neutral
14552,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048630.A.B91.html,godispower,2021-01-19 17:32:00,: 也算是競競業業的在防疫嗎？,1611048630,也算是競競業業的在防疫嗎,"['也', '算是', '競', '競業', '業', '的', '在', '防疫', '嗎']","['D', 'VG', 'VC', 'Na', 'Na', 'DE', 'P', 'VA', 'T']","['算是', '競', '競業', '業', '防疫']",[],neutral
14553,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048630.A.B91.html,godispower,2021-01-19 17:32:00,: 所以現在開始要洗防疫成功都是地方首長的功勞就對了？,1611048630,所以現在開始要洗防疫成功都是地方首長的功勞就對了,"['所以', '現在', '開始', '要', '洗', '防疫', '成功', '都', '是', '地方', '首長', '的', '功勞', '就', '對了']","['Cbb', 'Nd', 'Ng', 'D', 'VC', 'VA', 'VH', 'D', 'SHI', 'Na', 'Na', 'DE', 'Na', 'D', 'VH']","['現在', '洗', '防疫', '成功', '地方', '首長', '功勞', '對了']",[],positive
14562,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048630.A.B91.html,goetze,2021-01-19 17:40:00,: 彰化那樣做~並不會造成防疫漏洞,1611048630,彰化那樣做並不會造成防疫漏洞,"['彰化', '那樣', '做', '並', '不會', '造成', '防疫', '漏洞']","['Nc', 'VH', 'VC', 'D', 'D', 'VK', 'VA', 'Na']","['彰化', '做', '造成', '防疫', '漏洞']",[],negative
14566,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048630.A.B91.html,godispower,2021-01-19 17:41:00,: 普篩幫開始求情，陳時中來給你台階下。那還要再提科學,1611048630,普篩幫開始求情陳時中來給你台階下那還要再提科學,"['普篩幫', '開始', '求情', '陳', '時', '中', '來', '給', '你', '台階', '下', '那', '還要', '再', '提', '科學']","['Nb', 'VL', 'VA', 'Nb', 'Ng', 'Ng', 'D', 'VD', 'Nh', 'Na', 'Ng', 'Nep', 'Dfa', 'D', 'VE', 'Na']","['普篩幫', '求情', '陳', '時', '中', '台階', '下', '還要', '再', '提', '科學']",[],negative
14586,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048445.A.FEC.html,gogobar,2021-01-19 17:44:00,: 1450可憐啊，台灣疫情大爆發還在造神,1611048445,可憐啊台灣疫情大爆發還在造神,"['可憐', '啊', '台灣', '疫情', '大', '爆發', '還', '在', '造', '神']","['VHC', 'T', 'Nc', 'Na', 'VH', 'VJ', 'D', 'P', 'VC', 'Na']","['可憐', '台灣', '疫情', '爆發', '造', '神']",[],negative
14600,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611048237.A.3B6.html,moswu,2021-01-19 17:28:00,: 今天19號，到2月6號疫情沒擴大阿北就穩了,1611048237,今天號到月號疫情沒擴大阿北就穩了,"['今天號', '到', '月號', '疫情', '沒', '擴大', '阿北', '就', '穩', '了']","['Na', 'P', 'Na', 'Na', 'D', 'VC', 'Nc', 'D', 'VH', 'T']","['今天號', '月號', '疫情', '擴大', '阿北', '穩']",[],neutral
14631,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,JellyKing,2021-01-19 17:19:00,: 因為KMT就沒有論述能力 對他們來說只有萊豬是安全牌,1611047911,因為就沒有論述能力對他們來說只有萊豬是安全牌,"['因為', '就', '沒有', '論述', '能力', '對', '他們', '來', '說', '只有', '萊豬', '是', '安全', '牌']","['Cbb', 'D', 'VJ', 'Na', 'Na', 'P', 'Nh', 'D', 'VE', 'Cbb', 'Nb', 'SHI', 'VH', 'Na']","['論述', '能力', '說', '萊豬', '安全', '牌']",[],positive
14636,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,rwhung,2021-01-19 17:20:00,: 關心疫情關心到DPP民調打不下來，還是關心萊豬就好啊,1611047911,關心疫情關心到民調打不下來還是關心萊豬就好啊,"['關心', '疫情', '關心到', '民調', '打', '不', '下來', '還是', '關心', '萊', '豬', '就', '好', '啊']","['VK', 'Na', 'VK', 'Na', 'VC', 'D', 'VA', 'D', 'VK', 'b', 'Na', 'D', 'VH', 'T']","['關心', '疫情', '關心到', '民調', '下來', '關心', '萊', '豬', '好']",[],positive
14637,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,jeff16519,2021-01-19 17:21:00,: 對，防疫不力都是KMT沒監督,1611047911,對防疫不力都是沒監督,"['對', '防疫', '不力', '都', '是', '沒', '監督']","['VH', 'VA', 'VH', 'D', 'SHI', 'D', 'VC']","['防疫', '監督']",[],neutral
14639,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,yagami82220,2021-01-19 17:21:00,: 今年只有一個國家簽訂萊豬,1611047911,今年只有一個國家簽訂萊豬,"['今年', '只有', '一', '個', '國家', '簽訂', '萊', '豬']","['Nd', 'D', 'Neu', 'Nf', 'Na', 'VC', 'b', 'Na']","['今年', '國家', '簽訂', '萊', '豬']",[],neutral
14641,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,Atkins13,2021-01-19 17:21:00,: 萊豬比較好打啊 之前彰化事件本來以為可以集火到被反殺,1611047911,萊豬比較好打啊之前彰化事件本來以為可以集火到被反殺,"['萊豬', '比較', '好', '打', '啊', '之前', '彰化', '事件', '本來', '以為', '可以', '集', '火', '到', '被', '反', '殺']","['Nb', 'Dfa', 'VH', 'VC', 'T', 'Ng', 'Nc', 'Na', 'D', 'VE', 'D', 'VC', 'Na', 'VCL', 'P', 'VC', 'VC']","['萊豬', '比較', '好', '之前', '彰化', '事件', '本來', '以為', '集', '火', '反', '殺']",[],neutral
14643,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,goetze,2021-01-19 17:22:00,: 然後最近防疫明明都中央的戲~虎仔現在跑出來檢討藍營,1611047911,然後最近防疫明明都中央的戲虎仔現在跑出來檢討藍營,"['然後', '最近', '防疫', '明明', '都', '中央', '的', '戲虎仔', '現在', '跑出來', '檢討', '藍', '營']","['D', 'Nd', 'VA', 'D', 'D', 'Nc', 'DE', 'Na', 'Nd', 'VA', 'VC', 'VH', 'Na']","['最近', '防疫', '明明', '中央', '戲虎仔', '現在', '跑出來', '檢討', '藍', '營']",[],neutral
14644,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,nightwing,2021-01-19 17:22:00,: 疫情讓中央指揮中心來處理  讓專業的來,1611047911,疫情讓中央指揮中心來處理讓專業的來,"['疫情', '讓', '中央', '指揮', '中心', '來', '處理', '讓', '專業', '的', '來']","['Na', 'VL', 'Nc', 'VC', 'Nc', 'D', 'VC', 'VL', 'VH', 'DE', 'VA']","['疫情', '中央', '指揮', '中心', '處理', '專業']",[],neutral
14648,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,yagami82220,2021-01-19 17:23:00,: 2020陳時中 老美牛其實很安全,1611047911,陳時中老美牛其實很安全,"['陳時中', '老美', '牛', '其實', '很', '安全']","['Nb', 'Na', 'Na', 'D', 'Dfa', 'VH']","['陳時中', '老美', '牛', '安全']",[],positive
14649,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,QchchQ,2021-01-19 17:23:00,: 不是啊 疫情怎麼關心 不是都統一指揮中心處理嗎,1611047911,不是啊疫情怎麼關心不是都統一指揮中心處理嗎,"['不', '是', '啊', '疫情', '怎麼', '關心', '不', '是', '都', '統一', '指揮', '中心', '處理', '嗎']","['D', 'SHI', 'T', 'Na', 'D', 'VK', 'D', 'SHI', 'D', 'VHC', 'VC', 'Nc', 'VC', 'T']","['疫情', '關心', '統一', '指揮', '中心', '處理']",[],positive
14657,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,yagami82220,2021-01-19 17:25:00,: 三樓阿 侯友宜聲援桃園？侯友宜痛恨萊豬怎麼沒聽你,1611047911,三樓阿侯友宜聲援桃園侯友宜痛恨萊豬怎麼沒聽你,"['三樓', '阿', '侯友宜', '聲援', '桃園', '侯友宜', '痛恨', '萊', '豬', '怎麼', '沒', '聽', '你']","['Nc', 'Nc', 'Nb', 'VC', 'Nc', 'Nb', 'VJ', 'b', 'Na', 'D', 'D', 'VE', 'Nh']","['三樓', '侯友宜', '聲援', '桃園', '侯友宜', '痛恨', '萊', '豬', '聽']",[],negative
14662,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,Chen73,2021-01-19 17:31:00,: 很關心疫情好不好 嘴普篩蓋牌嘴整年了,1611047911,很關心疫情好不好嘴普篩蓋牌嘴整年了,"['很', '關心', '疫情', '好不好', '嘴普篩蓋牌嘴', '整', '年', '了']","['Dfa', 'VK', 'Na', 'VH', 'Na', 'Neqa', 'Nf', 'T']","['關心', '疫情', '好不好', '嘴普篩蓋牌嘴', '整', '年']",[],positive
14676,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,yehpi,2021-01-19 18:48:00,: 關心個三小 想被陳時中告是不是,1611047911,關心個三小想被陳時中告是不是,"['關心', '個', '三', '小', '想', '被', '陳', '時', '中告', '是', '不', '是']","['VK', 'Nf', 'Neu', 'VH', 'VE', 'P', 'Nb', 'Ng', 'Na', 'SHI', 'D', 'SHI']","['關心', '小', '想', '陳', '時', '中告']",[],positive
14677,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,aponla,2021-01-19 18:53:00,: 又在利用疫情編故事製造對立了 全台防疫最積極的大概就新,1611047911,又在利用疫情編故事製造對立了全台防疫最積極的大概就新,"['又', '在', '利用', '疫情', '編', '故事', '製造', '對立', '了', '全', '台', '防疫', '最', '積極', '的', '大概', '就', '新']","['D', 'P', 'VC', 'Na', 'VC', 'Na', 'VC', 'VH', 'Di', 'Neqa', 'Nc', 'VA', 'Dfa', 'VH', 'DE', 'D', 'D', 'VH']","['利用', '疫情', '編', '故事', '製造', '對立', '全', '台', '防疫', '最', '積極', '新']",[],negative
14679,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,s9021401045,2021-01-19 20:02:00,: 疫情變嚴重了，趕快推給國民黨就沒事了,1611047911,疫情變嚴重了趕快推給國民黨就沒事了,"['疫情', '變', '嚴重', '了', '趕快', '推給', '國民黨', '就', '沒', '事', '了']","['Na', 'VH', 'VH', 'Di', 'D', 'VD', 'Nb', 'D', 'VJ', 'Na', 'T']","['疫情', '變', '嚴重', '推給', '國民黨', '事']",[],negative
14680,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,cuteyuyu1130,2021-01-19 20:09:00,: 又來了！防疫成功的時候不說在野合作，出了問題就是,1611047911,又來了防疫成功的時候不說在野合作出了問題就是,"['又', '來', '了', '防疫', '成功', '的', '時候', '不', '說', '在', '野合', '作出', '了', '問題', '就是']","['D', 'VA', 'Di', 'VA', 'VH', 'DE', 'Na', 'D', 'VE', 'P', 'VA', 'VC', 'Di', 'Na', 'Cbb']","['防疫', '成功', '說', '野合', '作出', '問題']",[],negative
14681,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047911.A.62D.html,GV13,2021-01-19 21:07:00,: 疫情變嚴重 一定是KMT害的,1611047911,疫情變嚴重一定是害的,"['疫情', '變', '嚴重', '一定', '是', '害', '的']","['Na', 'VH', 'VH', 'D', 'SHI', 'VC', 'DE']","['疫情', '變', '嚴重', '一定', '害']",[],negative
14692,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047753.A.978.html,nightwing,2021-01-19 17:19:00,: 會有蜂炮活動   就是因為燃燒炮竹消滅疫情的,1611047753,會有蜂炮活動就是因為燃燒炮竹消滅疫情的,"['會', '有', '蜂炮', '活動', '就是', '因為', '燃燒', '炮竹', '消滅', '疫情', '的']","['D', 'V_2', 'Na', 'Na', 'Cbb', 'Cbb', 'VC', 'Na', 'VC', 'Na', 'DE']","['蜂炮', '活動', '燃燒', '炮竹', '消滅', '疫情']",[],negative
14721,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047753.A.978.html,tsgd,2021-01-19 17:37:00,: 看風向罷了 真的有疫情 他也不敢續辦,1611047753,看風向罷了真的有疫情他也不敢續辦,"['看', '風向', '罷了', '真的', '有', '疫情', '他', '也', '不', '敢', '續', '辦']","['VC', 'Na', 'T', 'D', 'V_2', 'Na', 'Nh', 'D', 'D', 'VL', 'D', 'VC']","['風向', '真的', '疫情', '續', '辦']",[],negative
14727,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047753.A.978.html,amig0123,2021-01-19 17:45:00,: 本來就該視疫情狀況 現在去宣布2月多的事情幹嘛,1611047753,本來就該視疫情狀況現在去宣布月多的事情幹嘛,"['本來', '就', '該', '視', '疫情', '狀況', '現在', '去', '宣布', '月', '多', '的', '事情', '幹嘛']","['D', 'D', 'D', 'P', 'Na', 'Na', 'Nd', 'D', 'VE', 'Na', 'VH', 'DE', 'Na', 'VA']","['本來', '視', '疫情', '狀況', '現在', '宣布', '月', '事情', '幹嘛']",[],neutral
14740,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047753.A.978.html,kouta,2021-01-19 18:55:00,: 蹟降臨，沿途燃放炮竹直至天明，遶境結束後，鹽水疫情就此,1611047753,蹟降臨沿途燃放炮竹直至天明遶境結束後鹽水疫情就此,"['蹟', '降臨', '沿途', '燃放', '炮竹', '直至', '天明', '遶境', '結束', '後', '鹽水', '疫情', '就此']","['b', 'VA', 'Nc', 'VC', 'Na', 'P', 'VH', 'VA', 'VHC', 'Ng', 'Na', 'Na', 'D']","['蹟', '降臨', '沿途', '燃放', '炮竹', '直至', '天明', '遶境', '結束', '後', '鹽水', '疫情']",[],neutral
14838,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047060.A.4E5.html,lostsky93,2021-01-19 17:05:00,: 倒底誰卸責了?防疫是動態，整天在那究責……,1611047060,倒底誰卸責了防疫是動態整天在那究責,"['倒底', '誰', '卸責', '了', '防疫', '是', '動態', '整', '天', '在', '那', '究', '責']","['D', 'Nh', 'VA', 'Di', 'VA', 'SHI', 'Na', 'Neqa', 'Nf', 'P', 'Nep', 'VC', 'Na']","['倒底', '卸責', '防疫', '動態', '整', '天', '究', '責']",[],neutral
14846,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047060.A.4E5.html,yagami82220,2021-01-19 17:07:00,: 不重要 趕快把萊豬進來比較重要,1611047060,不重要趕快把萊豬進來比較重要,"['不', '重要', '趕快', '把', '萊豬', '進來', '比較', '重要']","['D', 'VH', 'D', 'P', 'Nb', 'VA', 'Dfa', 'VH']","['重要', '萊豬', '比較', '重要']",[],positive
14861,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047060.A.4E5.html,creay222,2021-01-19 17:24:00,: 看看口罩輸中,1611047060,看看口罩輸中,"['看看', '口罩', '輸', '中']","['VC', 'Na', 'VD', 'Ng']","['看看', '口罩', '輸', '中']",[],neutral
14866,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047060.A.4E5.html,creay222,2021-01-19 17:25:00,: 對了 還有中國疫苗使用,1611047060,對了還有中國疫苗使用,"['對了', '還', '有', '中國', '疫苗', '使用']","['VH', 'D', 'V_2', 'Nc', 'Na', 'VC']","['對了', '中國', '疫苗', '使用']",[],neutral
14867,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611047060.A.4E5.html,bizer,2021-01-19 17:26:00,: 對阿疫情爆都是kmt的錯，科科,1611047060,對阿疫情爆都是的錯科科,"['對', '阿', '疫情', '爆', '都', '是', '的', '錯', '科科']","['P', 'Nc', 'Na', 'VH', 'D', 'SHI', 'DE', 'VH', 'Neqa']","['疫情', '爆', '錯', '科科']",[],neutral
14901,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,elainakuo,2021-01-19 16:54:00,: 醫護的同住家人都應該隔離 而不是自主健康管理,1611046401,醫護的同住家人都應該隔離而不是自主健康管理,"['醫護', '的', '同住', '家人', '都', '應該', '隔離', '而', '不', '是', '自主', '健康', '管理']","['A', 'DE', 'VCL', 'Na', 'D', 'D', 'VC', 'Cbb', 'D', 'SHI', 'VH', 'VH', 'VC']","['醫護', '同住', '家人', '應該', '隔離', '自主', '健康', '管理']",[],positive
14903,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,Robben,2021-01-19 16:54:00,: 隔離應該更嚴,1611046401,隔離應該更嚴,"['隔離', '應該', '更', '嚴']","['VC', 'D', 'D', 'VH']","['隔離', '應該', '嚴']",[],negative
14904,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,nightwing,2021-01-19 16:56:00,: 現在拿陰性檢驗證明入境的 有多少個是確診的 還在普篩?,1611046401,現在拿陰性檢驗證明入境的有多少個是確診的還在普篩,"['現在', '拿', '陰性', '檢驗', '證明', '入境', '的', '有', '多少', '個', '是', '確', '診', '的', '還', '在', '普', '篩']","['Nd', 'VC', 'Na', 'VC', 'Na', 'VA', 'DE', 'V_2', 'Neqa', 'Nf', 'SHI', 'D', 'Na', 'DE', 'D', 'P', 'VH', 'VC']","['現在', '陰性', '檢驗', '證明', '入境', '確', '診', '普', '篩']",[],neutral
14910,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,yagami82220,2021-01-19 16:59:00,: 我看這些官員整天擔心萊豬不能進口吧,1611046401,我看這些官員整天擔心萊豬不能進口吧,"['我', '看', '這些', '官員', '整', '天', '擔心', '萊', '豬', '不能', '進口', '吧']","['Nh', 'VC', 'Neqa', 'Na', 'Neqa', 'Nf', 'VK', 'b', 'Na', 'D', 'VC', 'T']","['官員', '整', '天', '擔心', '萊', '豬', '進口']",[],negative
14912,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,yagami82220,2021-01-19 16:59:00,: 進口萊豬和老美牛的是衛福部,1611046401,進口萊豬和老美牛的是衛福部,"['進口', '萊豬', '和', '老美', '牛', '的', '是', '衛福', '部']","['VC', 'Nb', 'Caa', 'Na', 'Na', 'DE', 'SHI', 'Nb', 'Nc']","['進口', '萊豬', '老美', '牛', '衛福', '部']",[],neutral
14913,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,yagami82220,2021-01-19 17:00:00,: 現在確診的還是衛福部立醫院,1611046401,現在確診的還是衛福部立醫院,"['現在', '確', '診', '的', '還是', '衛福部立', '醫院']","['Nd', 'D', 'Na', 'DE', 'Caa', 'Nb', 'Nc']","['現在', '確', '診', '衛福部立', '醫院']",[],neutral
14914,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,yagami82220,2021-01-19 17:00:00,: 連防疫都顧不好 還跑去顧萊豬 民進黨真的好棒棒,1611046401,連防疫都顧不好還跑去顧萊豬民進黨真的好棒棒,"['連', '防疫', '都', '顧', '不', '好', '還', '跑去', '顧', '萊豬', '民進黨', '真的', '好', '棒棒']","['Cbb', 'VA', 'D', 'VK', 'D', 'VH', 'D', 'VCL', 'VK', 'Nb', 'Nb', 'D', 'VH', 'Neqa']","['防疫', '顧', '好', '跑去', '顧', '萊豬', '民進黨', '真的', '好', '棒棒']",[],neutral
14920,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,lostsky93,2021-01-19 17:04:00,: 人家防疫指揮中心擬定策略難到要整天跟大小藍4%粉專案,1611046401,人家防疫指揮中心擬定策略難到要整天跟大小藍粉專案,"['人家', '防疫', '指揮', '中心', '擬定', '策略', '難', '到', '要', '整', '天', '跟', '大小', '藍粉', '專案']","['Nh', 'VA', 'VC', 'Nc', 'VC', 'Na', 'VH', 'P', 'VC', 'Neqa', 'Nf', 'P', 'Na', 'Nb', 'Na']","['防疫', '指揮', '中心', '擬定', '策略', '難', '整', '天', '大小', '藍粉', '專案']",[],neutral
14924,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,afonlee,2021-01-19 17:05:00,: 實在蠻扯的 都分心去萊豬了 難怪會顧不好,1611046401,實在蠻扯的都分心去萊豬了難怪會顧不好,"['實在', '蠻', '扯', '的', '都', '分心', '去', '萊', '豬', '了', '難怪', '會', '顧', '不', '好']","['D', 'Dfa', 'VC', 'DE', 'D', 'VH', 'T', 'b', 'Na', 'T', 'D', 'D', 'VK', 'D', 'VH']","['實在', '扯', '分心', '萊', '豬', '顧', '好']",[],negative
14936,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,yagami82220,2021-01-19 17:08:00,: 那麼厲害就不要天天本土確診嘛 很可怕耶 台灣才多少,1611046401,那麼厲害就不要天天本土確診嘛很可怕耶台灣才多少,"['那麼', '厲害', '就', '不要', '天天', '本土', '確', '診', '嘛', '很', '可怕', '耶', '台灣', '才', '多少']","['Dk', 'VH', 'D', 'D', 'D', 'Nc', 'D', 'Na', 'T', 'Dfa', 'VH', 'T', 'Nc', 'Da', 'Neqa']","['厲害', '天天', '本土', '確', '診', '可怕', '耶', '台灣']",[],negative
14937,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,yagami82220,2021-01-19 17:10:00,: 很秋嗎？買萊豬比買疫苗還急 還要用坐飛機的來賣萊,1611046401,很秋嗎買萊豬比買疫苗還急還要用坐飛機的來賣萊,"['很', '秋', '嗎', '買萊豬', '比', '買', '疫苗', '還', '急', '還要', '用', '坐', '飛機', '的', '來', '賣', '萊']","['Dfa', 'Nd', 'T', 'Na', 'P', 'VC', 'Na', 'D', 'D', 'Dfa', 'P', 'VA', 'Na', 'DE', 'D', 'VD', 'b']","['秋', '買萊豬', '買', '疫苗', '急', '還要', '坐', '飛機', '賣', '萊']",[],neutral
14943,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,yagami82220,2021-01-19 17:11:00,: 有本事去叫美國那個賣萊豬的再坐一次飛機來賣疫苗阿,1611046401,有本事去叫美國那個賣萊豬的再坐一次飛機來賣疫苗阿,"['有', '本事', '去', '叫', '美國', '那', '個', '賣', '萊', '豬', '的', '再', '坐', '一', '次', '飛機', '來', '賣', '疫苗', '阿']","['V_2', 'Na', 'D', 'VG', 'Nc', 'Nep', 'Nf', 'VD', 'b', 'Na', 'DE', 'D', 'VA', 'Neu', 'Nf', 'Na', 'D', 'VD', 'Na', 'Nc']","['本事', '美國', '賣', '萊', '豬', '再', '坐', '次', '飛機', '賣', '疫苗']",[],neutral
14945,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,yagami82220,2021-01-19 17:12:00,: 還help勒 help吃萊豬還有help沙洨,1611046401,還勒吃萊豬還有沙洨,"['還', '勒吃萊', '豬', '還', '有', '沙', '洨']","['D', 'Nb', 'Na', 'D', 'V_2', 'Na', 'b']","['勒吃萊', '豬', '沙', '洨']",[],neutral
14947,ptt_HatePolitics,https://www.ptt.cc/bbs/HatePolitics/M.1611046401.A.890.html,MisuzuXD,2021-01-19 17:13:00,: 其實如果大家都有戴口罩洗手 是不太可能擴散啦 現在就親,1611046401,其實如果大家都有戴口罩洗手是不太可能擴散啦現在就親,"['其實', '如果', '大家', '都', '有', '戴', '口罩', '洗手', '是', '不', '太', '可能', '擴散', '啦', '現在', '就', '親']","['D', 'Cbb', 'Nh', 'D', 'V_2', 'VC', 'Na', 'VA', 'SHI', 'D', 'Dfa', 'VH', 'VH', 'T', 'Nd', 'D', 'VJ']","['戴', '口罩', '洗手', '太', '擴散', '現在', '親']",[],neutral
